Ticker,date,close,Net Income,Shares (Basic),p_e_ratio,Total Liabilities,Total Equity,sma_50,next_day_close,next_day_direction
AAPL,2022-07-26,151.6,19442000000.0,16162945000.0,126.03139913589138,278202000000.0,58107000000.0,143.5286,156.79,1
AAPL,2022-07-27,156.79,19442000000.0,16162945000.0,130.34606247042487,278202000000.0,58107000000.0,143.7222,157.35,1
AAPL,2022-07-28,157.35,19442000000.0,16162945000.0,130.81161381287933,278202000000.0,58107000000.0,143.9584,162.51,1
AAPL,2022-07-29,162.51,19442000000.0,16162945000.0,135.10133689692418,278202000000.0,58107000000.0,144.22379999999998,161.51,0
AAPL,2022-08-01,161.51,19442000000.0,16162945000.0,134.26999521396976,278202000000.0,58107000000.0,144.6376,160.01,0
AAPL,2022-08-02,160.01,19442000000.0,16162945000.0,133.0229826895381,278202000000.0,58107000000.0,145.0908,166.13,1
AAPL,2022-08-03,166.13,19442000000.0,16162945000.0,138.11079378921923,278202000000.0,58107000000.0,145.6616,165.81,0
AAPL,2022-08-04,165.81,19442000000.0,16162945000.0,137.8447644506738,278202000000.0,58107000000.0,146.1156,165.35,0
AAPL,2022-08-05,165.35,19442000000.0,16162945000.0,137.46234727651478,278202000000.0,58107000000.0,146.61540000000002,164.87,0
AAPL,2022-08-08,164.87,19442000000.0,16162945000.0,137.06330326869664,278202000000.0,58107000000.0,147.1024,164.92,1
AAPL,2022-08-09,164.92,19442000000.0,16162945000.0,137.10487035284436,278202000000.0,58107000000.0,147.5252,169.24,1
AAPL,2022-08-10,169.24,19442000000.0,16162945000.0,140.6962664232075,278202000000.0,58107000000.0,147.91719999999998,168.49,0
AAPL,2022-08-11,168.49,19442000000.0,16162945000.0,140.0727601609917,278202000000.0,58107000000.0,148.31019999999998,172.1,1
AAPL,2022-08-12,172.1,19442000000.0,16162945000.0,143.07390363645715,278202000000.0,58107000000.0,148.778,173.19,1
AAPL,2022-08-15,173.19,19442000000.0,16162945000.0,143.98006607087748,278202000000.0,58107000000.0,149.21759999999998,173.03,0
AAPL,2022-08-16,173.03,19442000000.0,16162945000.0,143.84705140160477,278202000000.0,58107000000.0,149.7706,174.55,1
AAPL,2022-08-17,174.55,19442000000.0,16162945000.0,145.11069075969553,278202000000.0,58107000000.0,150.33880000000002,174.15,0
AAPL,2022-08-18,174.15,19442000000.0,16162945000.0,144.77815408651375,278202000000.0,58107000000.0,150.8476,171.52,0
AAPL,2022-08-19,171.52,19442000000.0,16162945000.0,142.5917254603436,278202000000.0,58107000000.0,151.31879999999998,167.57,0
AAPL,2022-08-22,167.57,19442000000.0,16162945000.0,139.3079258126736,278202000000.0,58107000000.0,151.8174,167.23,0
AAPL,2022-08-23,167.23,19442000000.0,16162945000.0,139.02526964046908,278202000000.0,58107000000.0,152.4194,167.53,1
AAPL,2022-08-24,167.53,19442000000.0,16162945000.0,139.27467214535542,278202000000.0,58107000000.0,153.13240000000002,170.03,1
AAPL,2022-08-25,170.03,19442000000.0,16162945000.0,141.3530263527415,278202000000.0,58107000000.0,153.8778,163.62,0
AAPL,2022-08-26,163.62,19442000000.0,16162945000.0,136.02412616500362,278202000000.0,58107000000.0,154.4416,161.38,0
AAPL,2022-08-29,161.38,19442000000.0,16162945000.0,134.1619207951857,278202000000.0,58107000000.0,155.068,158.91,0
AAPL,2022-08-30,158.91,19442000000.0,16162945000.0,132.10850683828824,278202000000.0,58107000000.0,155.615,157.22,0
AAPL,2022-08-31,157.22,19442000000.0,16162945000.0,130.70353939409526,278202000000.0,58107000000.0,156.042,157.96,1
AAPL,2022-09-01,157.96,19442000000.0,16162945000.0,131.31873223948156,278202000000.0,58107000000.0,156.4942,155.81,0
AAPL,2022-09-02,155.81,19442000000.0,16162945000.0,129.53134762112953,278202000000.0,58107000000.0,156.845,154.53,0
AAPL,2022-09-06,154.53,19442000000.0,16162945000.0,128.46723026694787,278202000000.0,58107000000.0,157.10240000000002,155.96,1
AAPL,2022-09-07,155.96,19442000000.0,16162945000.0,129.6560488735727,278202000000.0,58107000000.0,157.3884,154.46,0
AAPL,2022-09-08,154.46,19442000000.0,16162945000.0,128.40903634914105,278202000000.0,58107000000.0,157.72879999999998,157.37,1
AAPL,2022-09-09,157.37,19442000000.0,16162945000.0,130.82824064653843,278202000000.0,58107000000.0,158.0916,163.43,1
AAPL,2022-09-12,163.43,19442000000.0,16162945000.0,135.86617124524227,278202000000.0,58107000000.0,158.6258,153.84,0
AAPL,2022-09-13,153.84,19442000000.0,16162945000.0,127.8936045057093,278202000000.0,58107000000.0,158.924,155.31,1
AAPL,2022-09-14,155.31,19442000000.0,16162945000.0,129.11567677965232,278202000000.0,58107000000.0,159.19899999999998,152.37,0
AAPL,2022-09-15,152.37,19442000000.0,16162945000.0,126.67153223176629,278202000000.0,58107000000.0,159.388,150.7,0
AAPL,2022-09-16,150.7,19442000000.0,16162945000.0,125.28319162123238,278202000000.0,58107000000.0,159.475,154.48,1
AAPL,2022-09-19,154.48,19442000000.0,16162945000.0,128.42566318280012,278202000000.0,58107000000.0,159.6238,156.9,1
AAPL,2022-09-20,156.9,19442000000.0,16162945000.0,130.43751005554986,278202000000.0,58107000000.0,159.86440000000002,153.72,0
AAPL,2022-09-21,153.72,19442000000.0,16162945000.0,127.79384350375477,278202000000.0,58107000000.0,160.0216,152.74,0
AAPL,2022-09-22,152.74,19442000000.0,16162945000.0,126.97912865445943,278202000000.0,58107000000.0,160.1666,150.43,0
AAPL,2022-09-23,150.43,19442000000.0,16162945000.0,125.0587293668347,278202000000.0,58107000000.0,160.2058,150.77,1
AAPL,2022-09-26,150.77,19442000000.0,16162945000.0,125.34138553903921,278202000000.0,58107000000.0,160.2178,151.76,1
AAPL,2022-09-27,151.76,19442000000.0,16162945000.0,126.16441380516407,278202000000.0,58107000000.0,160.3116,149.84,0
AAPL,2022-09-28,149.84,19442000000.0,16162945000.0,124.56823777389158,278202000000.0,58107000000.0,160.2884,142.48,0
AAPL,2022-09-29,142.48,19442000000.0,16162945000.0,118.44956298734698,278202000000.0,58107000000.0,160.0772,138.2,0
AAPL,2022-09-30,138.2,20721000000.0,16215963000.0,108.1533751556392,302083000000.0,50672000000.0,159.7342,142.45,1
AAPL,2022-10-03,142.45,20721000000.0,16215963000.0,111.47936534674967,302083000000.0,50672000000.0,159.5014,146.1,1
AAPL,2022-10-04,146.1,20721000000.0,16215963000.0,114.33580398146808,302083000000.0,50672000000.0,159.36440000000002,146.4,1
AAPL,2022-10-05,146.4,20721000000.0,16215963000.0,114.57057975966411,302083000000.0,50672000000.0,159.2604,145.43,0
AAPL,2022-10-06,145.43,20721000000.0,16215963000.0,113.8114714101636,302083000000.0,50672000000.0,159.0332,140.09,0
AAPL,2022-10-07,140.09,20721000000.0,16215963000.0,109.63246255827423,302083000000.0,50672000000.0,158.688,140.42,1
AAPL,2022-10-10,140.42,20721000000.0,16215963000.0,109.89071591428984,302083000000.0,50672000000.0,158.24620000000002,138.98,0
AAPL,2022-10-11,138.98,20721000000.0,16215963000.0,108.76379217894889,302083000000.0,50672000000.0,157.7956,138.34,0
AAPL,2022-10-12,138.34,20721000000.0,16215963000.0,108.26293718546403,302083000000.0,50672000000.0,157.3622,142.99,1
AAPL,2022-10-13,142.99,20721000000.0,16215963000.0,111.90196174750254,302083000000.0,50672000000.0,156.89939999999999,138.38,0
AAPL,2022-10-14,138.38,20721000000.0,16215963000.0,108.29424062255683,302083000000.0,50672000000.0,156.3508,142.41,1
AAPL,2022-10-17,142.41,20721000000.0,16215963000.0,111.44806190965687,302083000000.0,50672000000.0,155.892,143.75,1
AAPL,2022-10-18,143.75,20721000000.0,16215963000.0,112.49672705226583,302083000000.0,50672000000.0,155.46959999999999,143.86,1
AAPL,2022-10-19,143.86,20721000000.0,16215963000.0,112.58281150427105,302083000000.0,50672000000.0,155.04840000000002,143.39,0
AAPL,2022-10-20,143.39,20721000000.0,16215963000.0,112.21499611843058,302083000000.0,50672000000.0,154.5314,147.27,1
AAPL,2022-10-21,147.27,20721000000.0,16215963000.0,115.25142951643262,302083000000.0,50672000000.0,154.107,149.45,1
AAPL,2022-10-24,149.45,20721000000.0,16215963000.0,116.95746683799044,302083000000.0,50672000000.0,153.654,152.34,1
AAPL,2022-10-25,152.34,20721000000.0,16215963000.0,119.21914016794557,302083000000.0,50672000000.0,153.237,149.35,0
AAPL,2022-10-26,149.35,20721000000.0,16215963000.0,116.87920824525844,302083000000.0,50672000000.0,152.7634,144.8,0
AAPL,2022-10-27,144.8,20721000000.0,16215963000.0,113.31844227595195,302083000000.0,50672000000.0,152.1684,155.74,1
AAPL,2022-10-28,155.74,20721000000.0,16215963000.0,121.87993232083394,302083000000.0,50672000000.0,151.80020000000002,153.34,0
AAPL,2022-10-31,153.34,20721000000.0,16215963000.0,120.00172609526568,302083000000.0,50672000000.0,151.43660000000003,150.65,0
AAPL,2022-11-01,150.65,20721000000.0,16215963000.0,117.89656995077459,302083000000.0,50672000000.0,151.0982,145.03,0
AAPL,2022-11-02,145.03,20721000000.0,16215963000.0,113.49843703923557,302083000000.0,50672000000.0,150.6542,138.88,0
AAPL,2022-11-03,138.88,20721000000.0,16215963000.0,108.68553358621688,302083000000.0,50672000000.0,150.0812,138.38,0
AAPL,2022-11-04,138.38,20721000000.0,16215963000.0,108.29424062255683,302083000000.0,50672000000.0,149.44819999999999,138.92,1
AAPL,2022-11-07,138.92,20721000000.0,16215963000.0,108.71683702330968,302083000000.0,50672000000.0,148.95420000000001,139.5,1
AAPL,2022-11-08,139.5,20721000000.0,16215963000.0,109.17073686115535,302083000000.0,50672000000.0,148.5166,134.87,0
AAPL,2022-11-09,134.87,20721000000.0,16215963000.0,105.54736401766324,302083000000.0,50672000000.0,148.0358,146.87,1
AAPL,2022-11-10,146.87,20721000000.0,16215963000.0,114.93839514550457,302083000000.0,50672000000.0,147.8288,149.7,1
AAPL,2022-11-11,149.7,20721000000.0,16215963000.0,117.15311331982046,302083000000.0,50672000000.0,147.66359999999997,148.28,0
AAPL,2022-11-14,148.28,20721000000.0,16215963000.0,116.04184130302592,302083000000.0,50672000000.0,147.513,150.04,1
AAPL,2022-11-15,150.04,20721000000.0,16215963000.0,117.4191925351093,302083000000.0,50672000000.0,147.4232,148.79,0
AAPL,2022-11-16,148.79,20721000000.0,16215963000.0,116.44096012595917,302083000000.0,50672000000.0,147.27980000000002,150.72,1
AAPL,2022-11-17,150.72,20721000000.0,16215963000.0,117.95135096568698,302083000000.0,50672000000.0,147.205,151.29,1
AAPL,2022-11-18,151.29,20721000000.0,16215963000.0,118.39742494425944,302083000000.0,50672000000.0,147.08339999999998,148.01,0
AAPL,2022-11-21,148.01,20721000000.0,16215963000.0,115.83054310264949,302083000000.0,50672000000.0,146.775,150.18,1
AAPL,2022-11-22,150.18,20721000000.0,16215963000.0,117.52875456493413,302083000000.0,50672000000.0,146.7018,151.07,1
AAPL,2022-11-23,151.07,20721000000.0,16215963000.0,118.22525604024902,302083000000.0,50672000000.0,146.617,148.11,0
AAPL,2022-11-25,148.11,20721000000.0,16215963000.0,115.90880169538151,302083000000.0,50672000000.0,146.5318,144.22,0
AAPL,2022-11-28,144.22,20721000000.0,16215963000.0,112.86454243810627,302083000000.0,50672000000.0,146.4022,141.17,0
AAPL,2022-11-29,141.17,20721000000.0,16215963000.0,110.47765535977993,302083000000.0,50672000000.0,146.136,148.03,1
AAPL,2022-11-30,148.03,20721000000.0,16215963000.0,115.8461948211959,302083000000.0,50672000000.0,145.9586,148.31,1
AAPL,2022-12-01,148.31,20721000000.0,16215963000.0,116.06531888084552,302083000000.0,50672000000.0,145.85039999999998,147.81,0
AAPL,2022-12-02,147.81,20721000000.0,16215963000.0,115.67402591718547,302083000000.0,50672000000.0,145.7518,146.63,0
AAPL,2022-12-05,146.63,20721000000.0,16215963000.0,114.75057452294773,302083000000.0,50672000000.0,145.67579999999998,142.91,0
AAPL,2022-12-06,142.91,20721000000.0,16215963000.0,111.83935487331692,302083000000.0,50672000000.0,145.5186,140.94,0
AAPL,2022-12-07,140.94,20721000000.0,16215963000.0,110.29766059649631,302083000000.0,50672000000.0,145.3022,142.65,1
AAPL,2022-12-08,142.65,20721000000.0,16215963000.0,111.6358825322137,302083000000.0,50672000000.0,145.15839999999997,142.16,0
AAPL,2022-12-09,142.16,20721000000.0,16215963000.0,111.25241542782685,302083000000.0,50672000000.0,145.15200000000002,144.49,1
AAPL,2022-12-12,144.49,20721000000.0,16215963000.0,113.0758406384827,302083000000.0,50672000000.0,145.2778,145.47,1
AAPL,2022-12-13,145.47,20721000000.0,16215963000.0,113.84277484725641,302083000000.0,50672000000.0,145.33820000000003,143.21,0
AAPL,2022-12-14,143.21,20721000000.0,16215963000.0,112.07413065151297,302083000000.0,50672000000.0,145.28040000000001,136.5,0
AAPL,2022-12-15,136.5,20721000000.0,16215963000.0,106.82297907919502,302083000000.0,50672000000.0,145.0824,134.51,0
AAPL,2022-12-16,134.51,20721000000.0,16215963000.0,105.26563308382799,302083000000.0,50672000000.0,144.864,132.37,0
AAPL,2022-12-19,132.37,20721000000.0,16215963000.0,103.59089919936297,302083000000.0,50672000000.0,144.7096,132.3,0
AAPL,2022-12-20,132.3,20721000000.0,16215963000.0,103.53611818445057,302083000000.0,50672000000.0,144.5472,135.45,1
AAPL,2022-12-21,135.45,20721000000.0,16215963000.0,106.0012638555089,302083000000.0,50672000000.0,144.4766,132.23,0
AAPL,2022-12-22,132.23,20721000000.0,16215963000.0,103.48133716953815,302083000000.0,50672000000.0,144.3544,131.86,0
AAPL,2022-12-23,131.86,20721000000.0,16215963000.0,103.19178037642972,302083000000.0,50672000000.0,144.1318,130.03,0
AAPL,2022-12-27,130.03,20721000000.0,16215963000.0,101.75964812943391,302083000000.0,50672000000.0,143.96480000000003,126.04,0
AAPL,2022-12-28,126.04,20721000000.0,16215963000.0,98.63713027942667,302083000000.0,50672000000.0,143.63739999999999,129.61,1
AAPL,2022-12-29,129.61,20721000000.0,16215963000.0,101.43096203995948,302083000000.0,50672000000.0,143.3546,129.93,1
AAPL,2022-12-30,129.93,20721000000.0,16215963000.0,101.6813895367019,302083000000.0,50672000000.0,143.076,125.07,0
AAPL,2023-01-03,125.07,20721000000.0,16215963000.0,97.87802192992616,302083000000.0,50672000000.0,142.7096,126.36,1
AAPL,2023-01-04,126.36,20721000000.0,16215963000.0,98.8875577761691,302083000000.0,50672000000.0,142.29139999999998,125.02,0
AAPL,2023-01-05,125.02,20721000000.0,16215963000.0,97.83889263356015,302083000000.0,50672000000.0,141.80280000000002,129.62,1
AAPL,2023-01-06,129.62,20721000000.0,16215963000.0,101.43878789923266,302083000000.0,50672000000.0,141.3484,130.15,1
AAPL,2023-01-09,130.15,20721000000.0,16215963000.0,101.85355844071233,302083000000.0,50672000000.0,140.96439999999998,130.73,1
AAPL,2023-01-10,130.73,20721000000.0,16215963000.0,102.30745827855797,302083000000.0,50672000000.0,140.68300000000002,133.49,1
AAPL,2023-01-11,133.49,20721000000.0,16215963000.0,104.4673954379615,302083000000.0,50672000000.0,140.238,133.41,0
AAPL,2023-01-12,133.41,20721000000.0,16215963000.0,104.40478856377588,302083000000.0,50672000000.0,139.83939999999998,134.76,1
AAPL,2023-01-13,134.76,20721000000.0,16215963000.0,105.46127956565802,302083000000.0,50672000000.0,139.5216,135.94,1
AAPL,2023-01-17,135.94,20721000000.0,16215963000.0,106.38473095989576,302083000000.0,50672000000.0,139.3398,135.21,0
AAPL,2023-01-18,135.21,20721000000.0,16215963000.0,105.81344323295208,302083000000.0,50672000000.0,139.2664,135.27,1
AAPL,2023-01-19,135.27,20721000000.0,16215963000.0,105.86039838859129,302083000000.0,50672000000.0,139.20420000000001,137.87,1
AAPL,2023-01-20,137.87,20721000000.0,16215963000.0,107.89512179962358,302083000000.0,50672000000.0,139.1832,141.11,1
AAPL,2023-01-23,141.11,20721000000.0,16215963000.0,110.43070020414073,302083000000.0,50672000000.0,139.2154,142.53,1
AAPL,2023-01-24,142.53,20721000000.0,16215963000.0,111.54197222093529,302083000000.0,50672000000.0,139.36860000000001,141.86,0
AAPL,2023-01-25,141.86,20721000000.0,16215963000.0,111.01763964963082,302083000000.0,50672000000.0,139.2684,143.96,1
AAPL,2023-01-26,143.96,20721000000.0,16215963000.0,112.66107009700305,302083000000.0,50672000000.0,139.1536,145.93,1
AAPL,2023-01-27,145.93,20721000000.0,16215963000.0,114.20276437382367,302083000000.0,50672000000.0,139.1066,143.0,0
AAPL,2023-01-30,143.0,20721000000.0,16215963000.0,111.90978760677574,302083000000.0,50672000000.0,138.9658,144.29,1
AAPL,2023-01-31,144.29,20721000000.0,16215963000.0,112.91932345301868,302083000000.0,50672000000.0,138.8758,145.43,1
AAPL,2023-02-01,145.43,20721000000.0,16215963000.0,113.8114714101636,302083000000.0,50672000000.0,138.77,150.82,1
AAPL,2023-02-02,150.82,20721000000.0,16215963000.0,118.029609558419,302083000000.0,50672000000.0,138.7606,154.5,1
AAPL,2023-02-03,154.5,20721000000.0,16215963000.0,120.909525770957,302083000000.0,50672000000.0,138.8904,151.73,0
AAPL,2023-02-06,151.73,20721000000.0,16215963000.0,118.7417627522803,302083000000.0,50672000000.0,138.9214,154.65,1
AAPL,2023-02-07,154.65,20721000000.0,16215963000.0,121.02691366005503,302083000000.0,50672000000.0,138.99300000000002,151.92,0
AAPL,2023-02-08,151.92,20721000000.0,16215963000.0,118.89045407847111,302083000000.0,50672000000.0,139.0692,150.87,0
AAPL,2023-02-09,150.87,20721000000.0,16215963000.0,118.06873885478501,302083000000.0,50672000000.0,139.2022,151.01,1
AAPL,2023-02-10,151.01,20721000000.0,16215963000.0,118.17830088460981,302083000000.0,50672000000.0,139.399,153.85,1
AAPL,2023-02-13,153.85,20721000000.0,16215963000.0,120.40084491819893,302083000000.0,50672000000.0,139.5154,153.2,0
AAPL,2023-02-14,153.2,20721000000.0,16215963000.0,119.89216406544085,302083000000.0,50672000000.0,139.6132,155.33,1
AAPL,2023-02-15,155.33,20721000000.0,16215963000.0,121.55907209063271,302083000000.0,50672000000.0,139.7636,153.71,0
AAPL,2023-02-16,153.71,20721000000.0,16215963000.0,120.29128288837413,302083000000.0,50672000000.0,139.9052,152.55,0
AAPL,2023-02-17,152.55,20721000000.0,16215963000.0,119.3834832126828,302083000000.0,50672000000.0,140.09799999999998,148.48,0
AAPL,2023-02-21,148.48,20721000000.0,16215963000.0,116.19835848848993,302083000000.0,50672000000.0,140.24880000000002,148.91,1
AAPL,2023-02-22,148.91,20721000000.0,16215963000.0,116.53487043723759,302083000000.0,50672000000.0,140.37400000000002,149.4,1
AAPL,2023-02-23,149.4,20721000000.0,16215963000.0,116.91833754162445,302083000000.0,50672000000.0,140.5188,146.71,0
AAPL,2023-02-24,146.71,20721000000.0,16215963000.0,114.81318139713335,302083000000.0,50672000000.0,140.5632,147.92,1
AAPL,2023-02-27,147.92,20721000000.0,16215963000.0,115.76011036919067,302083000000.0,50672000000.0,140.6122,147.41,0
AAPL,2023-02-28,147.41,20721000000.0,16215963000.0,115.36099154625742,302083000000.0,50672000000.0,140.69619999999998,145.31,0
AAPL,2023-03-01,145.31,20721000000.0,16215963000.0,113.7175610988852,302083000000.0,50672000000.0,140.8724,145.91,1
AAPL,2023-03-02,145.91,20721000000.0,16215963000.0,114.18711265527726,302083000000.0,50672000000.0,141.1004,151.03,1
AAPL,2023-03-03,151.03,20721000000.0,16215963000.0,118.19395260315622,302083000000.0,50672000000.0,141.4736,153.83,1
AAPL,2023-03-06,153.83,20721000000.0,16215963000.0,120.38519319965253,302083000000.0,50672000000.0,141.9042,151.6,0
AAPL,2023-03-07,151.6,20721000000.0,16215963000.0,118.64002658172868,302083000000.0,50672000000.0,142.2272,152.87,1
AAPL,2023-03-08,152.87,20721000000.0,16215963000.0,119.63391070942522,302083000000.0,50672000000.0,142.64,150.59,0
AAPL,2023-03-09,150.59,20721000000.0,16215963000.0,117.84961479513538,302083000000.0,50672000000.0,143.0146,148.5,0
AAPL,2023-03-10,148.5,20721000000.0,16215963000.0,116.21401020703634,302083000000.0,50672000000.0,143.384,150.47,1
AAPL,2023-03-13,150.47,20721000000.0,16215963000.0,117.75570448385696,302083000000.0,50672000000.0,143.8726,152.59,1
AAPL,2023-03-14,152.59,20721000000.0,16215963000.0,119.41478664977559,302083000000.0,50672000000.0,144.3322,152.99,1
AAPL,2023-03-15,152.99,20721000000.0,16215963000.0,119.72782102070364,302083000000.0,50672000000.0,144.7934,155.85,1
AAPL,2023-03-16,155.85,20721000000.0,16215963000.0,121.96601677283915,302083000000.0,50672000000.0,145.409,155.0,0
AAPL,2023-03-17,155.0,20721000000.0,16215963000.0,121.30081873461705,302083000000.0,50672000000.0,145.9818,157.4,1
AAPL,2023-03-20,157.4,20721000000.0,16215963000.0,123.17902496018533,302083000000.0,50672000000.0,146.6294,159.28,1
AAPL,2023-03-21,159.28,20721000000.0,16215963000.0,124.65028650354714,302083000000.0,50672000000.0,147.2226,157.83,0
AAPL,2023-03-22,157.83,20721000000.0,16215963000.0,123.51553690893299,302083000000.0,50672000000.0,147.77620000000002,158.93,1
AAPL,2023-03-23,158.93,20721000000.0,16215963000.0,124.3763814289851,302083000000.0,50672000000.0,148.3402,160.25,1
AAPL,2023-03-24,160.25,20721000000.0,16215963000.0,125.40939485304764,302083000000.0,50672000000.0,148.8754,158.28,0
AAPL,2023-03-27,158.28,20721000000.0,16215963000.0,123.86770057622702,302083000000.0,50672000000.0,149.3728,157.65,0
AAPL,2023-03-28,157.65,20721000000.0,16215963000.0,123.37467144201536,302083000000.0,50672000000.0,149.8306,160.77,1
AAPL,2023-03-29,160.77,20721000000.0,16215963000.0,125.8163395352541,302083000000.0,50672000000.0,150.3272,162.36,1
AAPL,2023-03-30,162.36,20721000000.0,16215963000.0,127.06065115969308,302083000000.0,50672000000.0,150.8702,164.9,1
AAPL,2023-03-31,164.9,24160000000.0,15787154000.0,107.75255358443708,270002000000.0,62158000000.0,151.46280000000002,166.17,1
AAPL,2023-04-03,166.17,24160000000.0,15787154000.0,108.5824246763245,270002000000.0,62158000000.0,152.02880000000002,165.63,0
AAPL,2023-04-04,165.63,24160000000.0,15787154000.0,108.22956610182119,270002000000.0,62158000000.0,152.5192,163.76,0
AAPL,2023-04-05,163.76,24160000000.0,15787154000.0,107.00762992715231,270002000000.0,62158000000.0,152.94379999999998,164.66,1
AAPL,2023-04-06,164.66,24160000000.0,15787154000.0,107.5957275513245,270002000000.0,62158000000.0,153.3998,162.03,0
AAPL,2023-04-10,162.03,24160000000.0,15787154000.0,105.87717560513245,270002000000.0,62158000000.0,153.7612,160.8,0
AAPL,2023-04-11,160.8,24160000000.0,15787154000.0,105.07344218543047,270002000000.0,62158000000.0,154.0586,160.1,0
AAPL,2023-04-12,160.1,24160000000.0,15787154000.0,104.61603292218543,270002000000.0,62158000000.0,154.4006,165.56,1
AAPL,2023-04-13,165.56,24160000000.0,15787154000.0,108.1838251754967,270002000000.0,62158000000.0,154.826,165.21,0
AAPL,2023-04-14,165.21,24160000000.0,15787154000.0,107.95512054387417,270002000000.0,62158000000.0,155.22160000000002,165.23,1
AAPL,2023-04-17,165.23,24160000000.0,15787154000.0,107.96818937996687,270002000000.0,62158000000.0,155.50979999999998,166.47,1
AAPL,2023-04-18,166.47,24160000000.0,15787154000.0,108.77845721771523,270002000000.0,62158000000.0,155.7492,167.63,1
AAPL,2023-04-19,167.63,24160000000.0,15787154000.0,109.53644971109271,270002000000.0,62158000000.0,156.0672,166.65,0
AAPL,2023-04-20,166.65,24160000000.0,15787154000.0,108.89607674254967,270002000000.0,62158000000.0,156.3072,165.02,0
AAPL,2023-04-21,165.02,24160000000.0,15787154000.0,107.83096660099338,270002000000.0,62158000000.0,156.5692,165.33,1
AAPL,2023-04-24,165.33,24160000000.0,15787154000.0,108.03353356043047,270002000000.0,62158000000.0,156.8584,163.77,0
AAPL,2023-04-25,163.77,24160000000.0,15787154000.0,107.01416434519868,270002000000.0,62158000000.0,157.11360000000002,163.76,0
AAPL,2023-04-26,163.76,24160000000.0,15787154000.0,107.00762992715231,270002000000.0,62158000000.0,157.3118,168.41,1
AAPL,2023-04-27,168.41,24160000000.0,15787154000.0,110.04613431870861,270002000000.0,62158000000.0,157.616,169.68,1
AAPL,2023-04-28,169.68,24160000000.0,15787154000.0,110.87600541059602,270002000000.0,62158000000.0,157.90300000000002,169.59,0
AAPL,2023-05-01,169.59,24160000000.0,15787154000.0,110.81719564817881,270002000000.0,62158000000.0,158.22060000000002,168.54,0
AAPL,2023-05-02,168.54,24160000000.0,15787154000.0,110.13108175331125,270002000000.0,62158000000.0,158.5404,167.45,0
AAPL,2023-05-03,167.45,24160000000.0,15787154000.0,109.41883018625826,270002000000.0,62158000000.0,158.9198,165.79,0
AAPL,2023-05-04,165.79,24160000000.0,15787154000.0,108.3341167905629,270002000000.0,62158000000.0,159.2574,173.57,1
AAPL,2023-05-05,173.57,24160000000.0,15787154000.0,113.41789403062913,270002000000.0,62158000000.0,159.7408,173.5,0
AAPL,2023-05-08,173.5,24160000000.0,15787154000.0,113.37215310430463,270002000000.0,62158000000.0,160.2766,171.77,0
AAPL,2023-05-09,171.77,24160000000.0,15787154000.0,112.24169878228477,270002000000.0,62158000000.0,160.7536,173.56,1
AAPL,2023-05-10,173.56,24160000000.0,15787154000.0,113.41135961258279,270002000000.0,62158000000.0,161.2766,173.75,1
AAPL,2023-05-11,173.75,24160000000.0,15787154000.0,113.53551355546357,270002000000.0,62158000000.0,161.84539999999998,172.57,0
AAPL,2023-05-12,172.57,24160000000.0,15787154000.0,112.76445222599337,270002000000.0,62158000000.0,162.3786,172.07,0
AAPL,2023-05-15,172.07,24160000000.0,15787154000.0,112.4377313236755,270002000000.0,62158000000.0,162.7994,172.07,0
AAPL,2023-05-16,172.07,24160000000.0,15787154000.0,112.4377313236755,270002000000.0,62158000000.0,163.1642,172.69,1
AAPL,2023-05-17,172.69,24160000000.0,15787154000.0,112.84286524254966,270002000000.0,62158000000.0,163.586,175.05,1
AAPL,2023-05-18,175.05,24160000000.0,15787154000.0,114.38498790149006,270002000000.0,62158000000.0,164.0296,175.16,1
AAPL,2023-05-19,175.16,24160000000.0,15787154000.0,114.45686649999999,270002000000.0,62158000000.0,164.521,174.2,0
AAPL,2023-05-22,174.2,24160000000.0,15787154000.0,113.82956236754966,270002000000.0,62158000000.0,165.035,171.56,0
AAPL,2023-05-23,171.56,24160000000.0,15787154000.0,112.10447600331126,270002000000.0,62158000000.0,165.45680000000002,171.84,1
AAPL,2023-05-24,171.84,24160000000.0,15787154000.0,112.28743970860927,270002000000.0,62158000000.0,165.8418,172.99,1
AAPL,2023-05-25,172.99,24160000000.0,15787154000.0,113.0388977839404,270002000000.0,62158000000.0,166.2418,175.43,1
AAPL,2023-05-26,175.43,24160000000.0,15787154000.0,114.63329578725165,270002000000.0,62158000000.0,166.6334,177.3,1
AAPL,2023-05-30,177.3,24160000000.0,15787154000.0,115.85523196192054,270002000000.0,62158000000.0,167.07940000000002,177.25,0
AAPL,2023-05-31,177.25,24160000000.0,15787154000.0,115.82255987168874,270002000000.0,62158000000.0,167.47640000000004,180.09,1
AAPL,2023-06-01,180.09,24160000000.0,15787154000.0,117.6783345968543,270002000000.0,62158000000.0,167.8926,180.95,1
AAPL,2023-06-02,180.95,24160000000.0,15787154000.0,118.24029454884105,270002000000.0,62158000000.0,168.355,179.58,0
AAPL,2023-06-05,179.58,24160000000.0,15787154000.0,117.34507927649007,270002000000.0,62158000000.0,168.768,179.21,0
AAPL,2023-06-06,179.21,24160000000.0,15787154000.0,117.10330580877483,270002000000.0,62158000000.0,169.1472,177.82,0
AAPL,2023-06-07,177.82,24160000000.0,15787154000.0,116.19502170033111,270002000000.0,62158000000.0,169.53800000000004,180.57,1
